Please rephrase the text	Positive
The desire to attend an event is strong, but it falls within 2 weeks of my due date.	0
With my birthday just 10 days away and my due date only 1 month and 7 days away, excitement fills the air!	0
Celebrating the birth of my nephew, weighing 6 pounds 13 ounces, and my niece, weighing 5 pounds 11 ounces. They're such healthy babies!	0
Responding to a fan query: "Alright, so here I am at 39 weeks pregnant, already enamored with a particular name for our baby. Can't wait to finally meet him or her!" [Link to post: http://tmblr.co/Znkltq1SbObJ1]	0
Urgent plea for assistance: "I'm 38 weeks pregnant with our 5th child, and have recently been diagnosed with Polyhydramnios. Seeking advice and support as I navigate this unexpected development." [Link to post: http://fb.me/7R57KMSt5]	0
It's Twinning Tuesday! "Sharing a snapshot of my twins born on 7/24/14, weighing 6lbs 9oz and 5lbs 1oz. They're now just shy of 5 months old, and we couldn't be happier!" [Link to post: http://fb.me/38r6NXtnC]	0
Delighted to announce the birth of my SIL's baby, Emily Claire, born on January 22 at 8:44 pm, weighing 8lbs 4oz. Kyle and I are immensely grateful for this precious anniversary gift.	0
An amusing dream: "I dreamt that Junior came into the world weighing 7 pounds 5 ounces! Quite a surprise, to say the least!"	0
Although today marks my due date, my little man decided to make his grand entrance earlier. Wishing everyone a happy Valentine's Day from Jeremy!	0
Anticipating the birth statistics: The popular estimate suggests a birth weight of 7lbs 6oz, a birth date around the 26th, and a height ranging between 20-21 inches.	0
Seeking advice from the community: "At 37 weeks pregnant, does anyone have tips on how to naturally encourage a breech baby to turn? Desperately hoping to avoid a C-section."	0
Countdown to my due date: 5 weeks and 2 days to go!	0
Expressing frustration: "Approaching 37 weeks tomorrow, and the mere thought of induction, if not for my doctor's recommendation, would drive me to madness. Lilli is certainly a big baby!"	0
Sharing a personal anecdote: "Reflecting on our birth weights, I was born at 10 lbs 4 oz, and Pete at a whopping 13 lbs. Sooner delivery seems preferable."	0
Appreciating a fan's photo: "Thank you for sharing this lovely photo, Susan! Our sweet Leo arrived on 8/10/16, weighing a healthy 9lbs 1oz." [Link to post: http://fb.me/2KJ4DnqDC]	0
Introducing the newest member of the family: Alarin Allen Thoele, born last Sunday at 11:02 pm, weighing an impressive 10 lbs 2 ounces. He's already won our hearts as the best nephew ever!	0
"Thrilled to announce his arrival! My successful, induced, unmedicated VBAC at 39 weeks and 4 days led to the birth of our baby boy on 7-8-14 at 4:26 pm, weighing 7lbs 14oz." [Link to post: http://fb.me/2qwCRQ93a]	0
Embracing humor amidst pregnancy: "You're quite the comedian! With just a few days until full term, I'll make sure to tweet 'Thundercats are go!' once the time arrives."	0
Sharing a video update: "Here's a glimpse of my baby bump at 39 weeks as my due date approaches." [Link to video: http://youtu.be/zy0Bd4px2Xg]	0
Acknowledging the trend: "Seems like it's boy season! Prince William and Kate welcomed a bouncing baby boy weighing 8lbs 6oz."	0
Responding to a friend's message: "At 37 weeks pregnant, the discomfort is real. Hoping our son decides to vacate my uterus sooner rather than later!"	0
Testimonial: "At 38 weeks pregnant with my third child, I can confidently say that HSM remains my go-to workout routine." [Link to post: http://instagram.com/p/BCEavwUwqlc/]	0
Seeking advice on a pressing concern: "As I approach 37 weeks of pregnancy, my baby is still in the breech position, causing me considerable worry at this stage." [Link to post: http://fb.me/7rEpvsqb7]	0
Welcoming a new addition to the family: "Introducing Jaice Blackwell, born on 4/12/16 at 11 am, weighing 6lbs 1oz. Welcome to the squad, nephew!"	0
Feeling the pressure as full term approaches: "With my due date just around the corner, there's a growing list of tasks I hoped to accomplish before reaching this milestone. Time to rally the kids and tidy up!"	0
Please can you post this for me? My son was born on Friday weighing 7lb 9oz, he encountered difficulties with his... [link]	0
Measuring on the 95th percentile, estimated weight at birth 9lb 8oz.. please keep me in your prayers	0
Laura asks for feedback to ensure I'm covering all my bases here: I'm 38 weeks pregnant... [link]	0
Congratulations! So thrilled for you! Welcome to the world of having 2 kids! Retweet from @EricTTung: Silas Robert Tung, 7lb 5oz 22 in born 12:04 this afternoon!	0
Congratulations! So thrilled for you! Welcome to the world of having 2 kids! Retweet from @EricTTung: Silas Robert Tung, 7lb 5oz 22 in born 12:04 this afternoon!	0
My sister is a true warrior! She brought my nephew into the world today! 9lbs 2 ounces. No epidural! I deeply admire her strength! Mothers are extraordinary!	0
Exactly 3 months from today is my expected due date! I'm eagerly anticipating the arrival of my little man!	0
Introducing my new nephew, Zander Sai, 6 pounds 2 ounces of sheer cuteness	0
"Hi, I've been exclusively breastfeeding my 23-month-old daughter, not to mention I'm 39 weeks pregnant. I simply want to know if they were... [link]	0
"@gentaaa__ that's quite petite girl! You need to join me for a meal, my baby is 7 pounds 12oz"	0
I have a new baby brother, Oliver. Born 01/02/15 11:34pm weighing 9lb 10oz. Can't wait to meet him & Leo is thrilled to meet his uncle.	0
Congratulations! So thrilled for you! Welcome to the world of having 2 kids! Retweet from @EricTTung: Silas Robert Tung, 7lb 5oz 22 in born 12:04 this afternoon!	0
My sister is a true warrior! She brought my nephew into the world today! 9lbs 2 ounces. No epidural! I deeply admire her strength! Mothers are extraordinary!	0
Today was my expected due date, but everyone knows our little boy decided to arrive earlier just as I suspected… [link]	0
Exactly 3 months from today is my expected due date! I'm eagerly anticipating the arrival of my little man!	0
Introducing my new nephew, Zander Sai, 6 pounds 2 ounces of sheer cuteness	0
"Hi, I've been exclusively breastfeeding my 23-month-old daughter, not to mention I'm 39 weeks pregnant. I simply want to know if they were... [link]	0
"@gentaaa__ that's quite petite girl! You need to join me for a meal, my baby is 7 pounds 12oz"	0
I have a new baby brother, Oliver. Born 01/02/15 11:34pm weighing 9lb 10oz. Can't wait to meet him & Leo is thrilled to meet his uncle.	0
Welcome to the world, Miles Parry! Born this morning at 10:26, weighing 7lbs10oz! Can't wait to meet my godson	0
Aww, Retweet from @CP24: BREAKING: The Duchess of Cambridge has given birth to a baby girl weighing 8lbs, 3oz.	0
I received coupons in the mail because apparently I'm 40 weeks pregnant so if any moms are in need of coupons for $18 off baby formula, hit me up	0
I can't wait for tomorrow & Tuesday! I will finally know if my son is going to arrive early or not. He's a big boy already @ 34 wks- 6lbs, 7oz	0
Anonymous asks: I'm 37 weeks pregnant and my Restless Leg Syndrome is out of control! Does anyone have any suggestions on how to help alleviate it? Thanks!	0
My beautiful baby niece was born Monday night! She weighed 8 lbs 1 oz and arrived 5 weeks early. She's healthy… [link]	0
[Vent/Support] Today is my expected due date.	0
"I'm 38 weeks today, I've been leaking water since this morning with bloody show, no real contractions have... [link]	0
Photo: My daughter has arrived! Born at 12:35 am. 6lbs, 1 oz. Tiny little one is doing great! We adore her name!... [link]	0
Kaylee asks: I have a newborn who is 11 days old. She was born 6 pounds 13 oz. When we left the hospital she... [link]	0
Congratulations to nbucceri + family on the birth of sweet baby Levi James on Saturday! 6lbs 6oz… [link]	0
Darn, I'll be full term in two months... I'm scared all over again.	0
I uploaded a video to a @YouTube playlist [link] MY EXPECTED DUE DATE IS TOMORROW- 39 WEEKS BABY BUMP	0
Introducing my little nephew Josiah Nathaniel weighing 6 lbs 8 oz 19 1/4 in. He's absolutely perfect!	0
"@clairecobble gone for another week and works so only has 2 real days to help me before I'm full term !	0
“@LauraGoswell: 10 days until my due date, my child better arrive before and no later” fingers and arms crossed	0
My niece was born last night at 10:38pm weighing 6lbs 4oz & 20" long!!!! Welcome Hayden Elizabeth Clark ♡	0
Today's my expected due date, but clearly life had other plans... #EmberRebeccaRose #5weeksold today! [link]	0
"Baby girl born 2/18/16 @ 5lbs 15oz @ 1:48pm. Immediately latched perfectly to breast without complications. We... [link]	0
TBS?: I am 41 weeks pregnant and really don't want to be induced. Has anyone refused induction and gone beyond 42... [link]	0
"Hi I'm a FTM I'm 38 weeks and before my prince arrives I wanted to ask everyone how they handled pacifiers while... [link]	0
Forgot you were pregnant. When are you due? I am due 3 weeks on Wednesday (21st) my due date is 15th though and I believe myself, not doctors	0
Avalina Grace Falasco. Born on March 18th, 2014. 7lbs 3oz. I adore her so much! #proudauntie [link]	0
My precious "niece" Addie! Born today at 11:34 7lbs 8 oz. [link]	0
Anon please. I have two questions. I'm 38 weeks, with number 4 and I can't stop thinking about labor. I'm terrified... [link]	0
Anon vent. ( I am still annoyed) I am 39 weeks pregnant and plan on hypnobirthing. An old family friend just posted a lengthy comment...	0
Dreamt I delivered my baby at 40 weeks and 2 days. He was 7 lbs 2 oz. and everything went perfectly. Lol	0
Welcome Maya Jordan Valenzuela a beautiful healthy 8lbs 10 ounces #proudaunty again congratulations… [link]	0
" I'm not sure how to present this to the forum.... I'm a 35 year old 1st time mom...delivered a 9lb 2oz baby... [link]	0
“@RealRonHoward: Beatrice Jean Howard-Gabel Born Jan 19 2012 8lbs 6oz Bryce & Baby B are spectacular How does Ron Howard know baby b?	0
Welcome to the world, Miles Parry! Born today at 10:26am, weighing 7lbs10oz! Can't wait to meet my god… [link]	0
Go into labor by 39 weeks or get induced.... "I'm 38 wks pregnant, my Dr told me that if labor didn't start on... [link]	0
___ weeks today! Only ___ weeks/days until my due date!!!!	0
I'm 37 weeks pregnant tomorrow! WOW!	0
RMs Q: I'm due in 3 weeks time & sooooo confused on what to pack in my hospital bag. Can anyone advise me on what... [link]	0
Anon please. I am 38 weeks and want to have my baby before due date. I went over with my last two pregnancies . I... [link]	0
My baby surpassed his birth weight within 9 days. He's already 7lbs 7 ounces	0
[FAN PHOTO!] Such an adorable little one! Thanks for sharing :) "Autumn paisley born June 3, 2016 weighing 8lbs 7oz... [link]	0
[ANON FAN QUESTION] SHE ASKS:"I was just wondering what other women experienced. I am 37 weeks pregnant with my... [link]	0
“I'm 23 years old FTM. My son was born Jan 6 6lbs 12oz! I was afraid of breastfeeding at first but as soon as I... [link]	0
Anon, Sorry for how long it is... I'm 38 weeks 5 days pregnant today. At 35 weeks 5 days my water broke... [link]	0
"Breastfeeding my sweet rainbow baby. She's a month and 2 days and exclusively breastfed. She was small at birth. 5 lbs 15oz. I... [link]	0
RMs Q: My daughter was born on Thursday weighing 8lb 9oz, she encountered difficulties with her sugar levels and spent 24 hours... [link]	0
"@bowwwlife_ aha true but once I'm full term is when I really start getting into walking lol... But you went huh? How was it? I keep forgetting	0
Starting to get so nervous knowing I'm 37 weeks tomorrow. I am seriously scared for labor	0
So baby's estimated birth weight is 8lb 14oz God help me	0
toothy-petite said: Ok so I'm 39 weeks pregnant now and my husband and I already fell in love with and... [link]	0
"Hi, I'm 37 weeks with my fourth baby and I plan to exclusively breastfeed my baby for at least a year. I wasn't... [link]	0
Thanks for the massage and pedicure @jaredmecham I am 37 weeks this week!	0
St Paul, MN doula & reassurance: "I'm 38 weeks, wanting a VBAC, and starting to freak out that I have no idea... [link]	0
"I need some advice and encouragement. I am 11 days from my due date with my third baby. Two previous C-sections.... [link]	0
I'm 36 weeks and I just got told yesterday that I'm full term! So 36 weeks!	0
My baby's birth weight was 4lbs 12oz & at 3 weeks he's 6lbs 14oz	0
Almost 37 weeks!! Crazy that in 2 days I'm full term. [link]	0
Darn, I wanna go too but that's like 2 weeks from my due date	0
10 days until my birthday :) & 1 month , 7days until my due date :) <3333	0
My nephew came out 6 pounds 13 ounces and my niece came out 5 pounds 11 ounces. They are plump	0
toothy-petite said: Ok so I'm 39 weeks pregnant now and my husband and I already fell in love with and... [link]	0
"HELP me, PLEASE! I'm 38 weeks with our 5th child, and have been diagnosed with Polyhydramnios (excess amniotic... [link]	0
