Please rephrase the text	Positive
Nathan was7 lbs 8 oz & new born is just now starting to fit perfectly at 8 lbs 4 oz 	1	0
Tomorrow , 3months ago my son was born 8lbs 4oz at 11:48 pm on a Monday . I love him so much and he brings me so much joy 	1	0
wishing so badly I could be at the championship game buttttt 15 days till my due date so no 	1	0
DACORIAN is HERE '  3:13pm 6 pounds 3 oz  I was going crazy but it's all worth it him so Fine and quiet 	1	0
I'm Due In 3 Weeks & They Bullshittin! 	1	0
my baby was exactly 6 pounds a week & a half from the time i gave birth and she ended up being 7 lbs 6 oz 	1	0
I am 38 weeks pregnant and this sounds very similar to my day 	1	0
My due date is tomorrow . Why can't she just be here already ?  Come on , piper   . 	1	0
Edith Arrived after 2 hours of labour at 9:30am. She weighs 8lbs 1 oz and lives to feed! Lol 	1	0
dudeee my due date is 9 days away and I'm so swollen and she is so low I can't even walk lol 	1	0
Baby Nicholas is here! Born at 5:43am weighing 8lbs 1 oz. It was a perfect & easy labor and we are so blessed to finally meet him! 	1	0
Willow Jay Aylsworth born at 9:21 am on July 14th, 2017 at 7 lbs 12 oz. Welcome to the world, my princess. You are so so so loved. 	1	0
At 10:04am today this stud turned 2 months  Birth: 9lbs 0oz… https://instagram.com/p/BCakye3A-4EYDUtQBhvItN5MsW1DFNFfFcXVWU0/… 	1	0
@KatiePie7  yes!!! I'm 38 weeks and my daughter gets them ALL THE TIME NOW. Haha 	1	0
I'm 38 weeks this turn out to be a great pregnancy no matter if you was a apart or not everything came together... http://fb.me/5jjDdciCK 	1	0
So today is my due date & still no sign of our baby. We've tried everything to bring on labor & nada so I'm just gonna let her chill 	1	0
My due date is tomorrow.. 	1	0
6 days to go!!! Oh and I'm 37 weeks today! Whoop 	1	0
Less than 2 weeks till my due date..... 	1	0
@LauraCYMFT I've heard it can't very painful so I'm tryin2get her2a different position.I'm due in 20 days! Still time4 her to move though xx 	1	0
miss ramona moon breazeal. born september 22nd at 4:23 pm. 7 lbs 1 oz, 20 inches long <3 http://fb.me/1Lv7f4iTA 	1	0
He is here! 7lbs 8oz and 21in long! My sweet little man arrived early last night after 7hrs of labor.… https://instagram.com/p/1N8ck-vbty/ 	1	0
Kai'Ana Arielle Edison born at 2:40 am June 22nd, 9lbs6oz 20 inches long. The most beautiful girl in the world 	1	0
My baby boy born yesterday morning at 5:55 am weighing 6 lbs 4oz & he's 19in long:) 	1	0
Iv been MIA! My precious baby boy made his appearance 5/13/14 after 36 hours of labor. Born via csec 1127pm 7lb5oz 18.75 inches long. 	1	0
She's finally here! A beautiful baby girl born on the 1st Jan' 2015 at 10:07am weighing 6lbs 10oz. Meet Ava Sofia. 	1	0
Cole Christopher Edward Frank has finally made it into the world! Born 4/14/14 and 4,444 grams (9lbs 14 oz) 21... http://fb.me/1hGK8LvYW 	1	0
My due date is today , smh she trippin lol 	1	0
Jordan and I were blessed with the most beautiful little girl early this morning. Meet Miss Finlay, 6 lbs 2 oz. I... http://fb.me/6KCmxoO1c 	1	0
My baby was born Saturday August 2 @ 2:45pm. 7lbs. 3oz. 20 in. DM me if you want to know his name. 	1	0
Elizabeth Clare has arrived! At 9:27 weighing 8lbs 3 ozs and 20 3/4 inches.  She is already nursing like a champ! I'm feeling pretty good 2! 	1	0
And just like that... I'm 39 weeks! #timeflies #byebyebump #hellohudson http://instagram.com/p/mv_QOrMlbu/ 	1	0
Jeremy Gudino has finally arrived. 1/30/2017 5 lbs 15 oz. my handsome little boy.  I love you so much 	1	0
If it wasn't for the fact I'm due in 19 days I would get off and walk.. Might be safer but I'm too tired and heavy for that 	1	0
7 days till Mom and Dad are here. 10 days till Christmas. 19 days till my due date. Counting down 	1	0
My bladder is driving me crazy making me think I have to pee every 10mins. Only 5days away from my due date 	1	0
Brayden Timothy, , born 11:52am, 8lbs 11ounces #iminlove 	1	0
My due date is 20 days away! 	1	0
My #pregnancy app has just kindly reminded me that there are only 10 days until my due date! Eeek... Nearly into single figures! 	1	0
Hayzen Hudson Hicks! Born 6Lbs 9oz, 12/12/2016 !  I'm so in love, had to have an emergency C section but it was all worth it 	1	0
Tomorrow is my due dateeee!! 	1	0
9 days away from my due date! 	1	0
Today's my due date 	1	0
Today is my due date! Baby girl's going to be fashionably late.  #babybabybaby #pregnancyproblems #superanxious #mommytobe 	1	0
Elijah Scott Nurenberg born August 29th, 8lbs 6 oz and 21 inches long.  He is the definition of… http://instagram.com/p/sTESQkHfSS/ 	1	0
Yep! Baby came two weeks early!! 6lbs 14oz healthy baby boy! 	1	0
I am 38 weeks pregnant & still doing waaaaay more work than my other coworkers. 	1	0
My due date is tomorrow an fynlee has shown no signs of wanting to come out ugh! 	1	0
it's the waiting game for now. I'm 39 weeks today 	1	0
I'm in such bliss My baby love Max Thomas Paine arrived at 12:20pm. 6lbs 11oz Teeny love 	1	0
Jaelyn Ella Rose Coleman born on June 23rd 2016 at 1:21 am. 7 pounds 13 ounces. PURE BEAUTY 	1	0
Tomorrow is my due date 	1	0
My due date is in 12 days 	1	0
12 days until my due date 	1	0
@EnvyAmor  Brynn Michele. Born June 27 at 7:36pm. 8 lbs 5 ozs, 21 inches! 	1	0
Hard to believe my son will be here THIS month! Only 18 days until my due date! 	1	0
8 days till my due date 	1	0
2 days till my due date, I've never wanted to go into labor so bad. I'm surprised I've made it this far in my pregnancy! 	1	0
Pushed for 11 minutes and she came right out, Mia Elizabeth  9 pounds and 10 ounces. 	1	0
After 15 hours of labor Charleigh is here . Born 9/13/16 at 6:36 pm weighing 6lbs 11oz 19 inches… https://instagram.com/p/BKUyJ5SB334/ 	1	0
I'm 38 weeks along. I can't afford to replace my roof for when they inevitably burst and I rocket out of them. 	1	0
And the messages asking if I've had the baby yet have begun  still 11 days til I'm due! 	1	0
She came last night & shes 7 lbs 13 ounces, she was definitely happy n healthy in there lol. But thank you so much!! 	1	0
His carseat came!!! Just in time too because I am 39 weeks today!   Because my girls hated their… https://instagram.com/p/0pzA1qPbkr/ 	1	0
& then there were 4. Welcome to the world Brooke Lynn Niemes  7 lbs 1oz and 20 inches long http://instagram.com/p/uVyE30Lt-z/ 	1	0
I wouldn't even think I'm 38 weeks pregnant the way I move smh 	1	0
Nozomi rose Born at 5:35pm, weighing 7 pounds 8 oz & is 20 inches long 	1	0
Today's my due date and still no Elijah. You've been in there long enough baby boy. Mommy and Daddy… http://instagram.com/p/sFPbjUHfTy/ 	1	0
oh I definitely am but I'm due in 10 days & I'm tired af but can never rest when I want to because I'm taking care of my niece 	1	0
So today is my due date... Where is my baby.... I was told I'd have a baby by now...................... 	1	0
BUT Marcus wasn't born until 10:18 pm on 11/18/15 weighing 8lbs 2oz 	1	0
My baby is here!!! She is a brown haired, blue eyed(for now) beauty. 7lbs 14oz  she is an angel. 	1	0
Little chunk pasted his birth weight and is now 6lb 12oz  my milk is definitely doing the job. 	1	0
Meet the love of our lives ! Graysen Michael , born 7/22/15 at 10:22am ! 8 lbs 6 oz 8 1/2 inches long… https://instagram.com/p/5cjaifLblv/ 	1	0
Fynlee faith johnson is finally here 7 pounds 14 ounces 9/11/14 11:40 am http://instagram.com/p/s0APcHKZdx/ 	1	0
It's so crazy I was 38 weeks pregnant with harmony two years ago and I'm 38 weeks with baby girl tomorrow! I can't wait to meet my angel! 	1	0
@MiniRoosen  hi friend! Only 16 days til my due date!! 	1	0
@CraftyThINKer  I would but I'm due today. It does go very quick though. I thought this day would never come! 	1	0
@tobygoesbananas  aah I hope things happen soon for you Hun. I'm due tomorrow. Still no signs... X 	1	0
So Scarlett was born at 7lbs 6oz and now weighs 9 lbs an she is only 2 weeks old. Haha what a little pumpkin 	1	0
Today is my due date & he's still being stubborn. https://instagram.com/p/_7lgXeg-7PPe1BesvhZbvyVLQ5BbrK6knQgMw0/… 	1	0
I was so tiny when I was pregnant & Kobe came out to be 8 pounds 6 oz!! Love my fat boy 	1	0
18 days till my due date 	1	0
37weeks 21days away from my due date 	1	0
Nalani Grace Maryland  born at 5:43pm, 6lbs 13oz. 19in long.  Here you have it, the Maryland… https://instagram.com/p/BRXNn_shWNC/ 	1	0
Eris Montgomery Nutter. Born August 5th at 7:10 pm weighing 8 lbs 2 oz. we are so in love. #laborfor24hours... http://fb.me/1qgZFeSVy 	1	0
@mariana_0709  I'm gonna wait if he doesn't come by my due date I guess I'll get induced. So far I'm 38 wks so I'm waiting 	1	0
What's on in Bath this weekend for me to do with my son, nothing too energetic I'm 37 weeks pregnant!! But fun for a nearly 2 yr old. Thanks 	1	0
Today is my due date and yes I'm still pregnant. 	1	0
Baby Abe was born today at 12:04 pm, weighing 6 lbs, 1 oz, and was 19 inches long.  My water broke… http://instagram.com/p/mBZMKHPvOI/ 	1	0
why do people insist on staring at me :( I know I'm 40 weeks and a day pregnant and all but quit it out 	1	0
on a happy note... i'm 37 weeks today 	1	0
today is my due date .. 	1	0
Lilliana Marie Wenzlick, born on 5/5/15 at 6 pm. 7 lbs 6 ounces and 20.5 inches long 	1	0
Ms. Scarlett Fox Fickling, born Thursday 26th February at 9:30am, weighing 7 lb 13 oz. We've fallen… https://instagram.com/p/zmXT5ALzIC/ 	1	0
My baby girl is here 7 pounds 2oz all natural  she is beautiful 	1	0
today is my due date & I'm still pregnant  http://instagram.com/p/uNrTH0rt-B/ 	1	0
Baby born at 6 pounds 4 ounces 21 inches https://twitter.com/agn2017_/status/864690942128906240… 	1	0
My baby is estimated to be a 10-11lb baby if she's born after her due date. My due date is tomorrow. I can't be induced until June 5th.  KMS 	1	0
@abbsJxx i was due yesterday, so he's keeping me waiting 	1	0
21 days until my due date and 28 days until my OB will even think about inducing me.  GET THIS BABY OUT. 	1	0
I can tell that I'm full term now because in blowing my nose I farted.  That or I'm suddenly an elderly man. 	1	0
Welcome to the world  Shi'Heem Kyeir Brooks 12:58 a.m 7lbs 3oz 20 1/2 in long  18 hrs of labor!!! 	1	0
Story Joy is HERE!!! 7lbs 5oz of lovely goodness! She is SO content and has the softest cry. I am in… https://instagram.com/p/1b4MkvrPDl/ 	1	0
Brie was like dude are we gonna see boosie on Friday? I'm like daaaawg I'm 39 weeks pregnant right now 	1	0
Meet my darling #TwitterBaby, Adam Chase Engelbrecht. Born at 17:15, weighing 2.8kg. Mom is in a truck load of pain but she is so happy! 	1	0
My due date is tomorrow! 	1	0
@eissyrC my due date is today. Apparently this is an arbitrary date since the baby is showing no sign of coming out. 	1	0
@AROD5005  born at 0138 and a hefty 8lbs 14oz! 	1	0
Today our son was born at 8:57 A.M he weighs 6lbs 12ounces & is 19 1/4 inches long, the love of our lives 	1	0
He's finally here! Introducing Finley James Drew, born at 10.57pm on 31st December 2013, weighing a dainty 5lb 15oz! 	1	0
Naomí Tena Martin Born At 2:32pm And Weights 6 pounds & 6 ounces 	1	0
mine still fit over my 39+ week belly with room to spare. (today is my due date). 	1	0
He is here! 7lbs 8oz and 21in long! My sweet little man arrived early last night after 7hrs of labor. We had a... http://fb.me/2MkVnEIqj 	1	0
He has to spend a few days in the NICU, but he is here. Dennis Mack McConnell, 9 lbs, 2 ounces. 	1	0
Thomas Scott Hardesty born 8/30/17 weighing 8lbs and 4oz and he is 20 inches long 	1	0
Today is my due date. So why isn't my baby here yet? 	1	0
I'm 37 weeks and I'm not opening 	1	0
My dr told me today he didn't want to do something because he didn't want me uncomfortable... I'm 39 weeks pregnant IM ALWAYS UNCOMFORTABLE 	1	0
Baby Elovie Thuy Nguyen born on December 22nd, 2014 at 10:08pm  weighing at 6lbs 9oz and 20inches… http://instagram.com/p/xDmVCNPT0u/ 	1	0
World, meet our sweet Harriet! Hattie was born May 8th at 4:09 pm weighing 7 lbs 8 oz, 20" long-she… https://instagram.com/p/2d6E3nutDf/ 	1	0
20 days till my due date!!!!! 	1	0
19 days till my due date... Omg I'm so anxious & excited.... Oh man I hope I'm a good mom! 	1	0
Third night in a row that my boyfriend's snoring has woken me up & kept me awake.... I'm 37 weeks pregnant; I need some damn sleep! 	1	0
I'm really 15 days away from my due date. 	1	0
@LauraLeighBlogs  Hehe. No movements or twinges yet. 5 days until my due date now. This is all getting v real 	1	0
At 1:59 our beautiful baby girl named Malani Victoria Sharp was born weighing 6 pounds 12 oz and she's 20.5 inches long. I'm in love 	1	0
Dominic Michael Tafoya, born January 28th @ 1:47 am. Weight 7lbs 14oz 22in long and a head full of hair 	1	0
Reuben Harrison Alexander Holdstock. Born May 4th 4:45 am weighing 8lbs and 2oz. My whole world 	1	0
So new born clothes only go up to 7lb 8oz, my son was bigger than that born so wasted money on them but 0-3 look too big on him. 	1	0
When she was born she was 9lbs 5oz and 22 1/4 inches  at a month she was 23 1/2 inches and 11lbs 1oz so she's massive lmao 	1	0
14 days until my due date! I'm not sure if I should be excited or freaking out because I know what I'm in for 	1	0
My due date is in 15 days  #crazy#timeflys#soready#wecantwait!! 	1	0
Everybody having there babies getting me salty I'm still sitting here pregnant aF  I'm 39weeks 	1	0
@summergyrl71  16 days until my due date! 	1	0
Sofia was born today Friday the 16th at 9:46 she is 8lbs and 6oz and 21" long !!! (: 	1	0
Introducing the love of our lives • Camden James Krysh • born 1-10-15 at 1:20am, 7 lbs 6 oz. Healthy… http://instagram.com/p/xsTNMdO7JK/ 	1	0
Just had Millie weighed , she was born 6 pound 11oz she now weighs 8 pound !! Sucha greedy girl 	1	0
I love Sundays! Mandy's off. We make a big breakfast and, I'm 38 weeks tomorrow . All hail the end!! 	1	0
After 13 hours in labor Marco Antonio Muzquiz Jr. was born at 1:51 pm December 9th, 2015. 6 pounds 2 ounces. 	1	0
1 M•O•N•T•H OLD  Born 7 lbs 7 oz, 23 Inches long , and now a month later growing like crazy. I… https://instagram.com/p/0bcT3kFGCc/ 	1	0
Hello world. I'm Lottie Bella and I arrived this morning weighing 7lb 13oz xx 	1	0
Right there with you! I'm 39 weeks and just roll over 1000 times per night. Pillow between legs helps! 	1	0
Two weeks pp, today's my due date and we're feeling good 	1	0
I'm 4 days away from my due date and I never had not 1 contraction 	1	0
Payton Grace Smith was born August 23, 2014 at 2:54pm. She's 6lbs 10oz and 19 inches long. I am beyond… http://instagram.com/p/sDw1qSpGyb/ 	1	0
@TljX3_  not too early, let her come when you 37 weeks lol. I'm 39 weeks & Jr still not here 	1	0
Kamden has arrived!!!! 7lbs, 10ozs, 20in born at 3:20pm 	1	0
An angel was born today at 5:47pm, weighing 7lb5oz, 18 1/2 inches long. I'm in love. 	1	0
today's my due date 	1	0
Happy Birthday Elijah Reign Gash!! Born 9/20/16 @ 8:28am, weighing 6lbs & 12 oz, and 19 1/4… https://instagram.com/p/BKlgrfDBn90/ 	1	0
so they didn't want her getting bigger because I really didn't want a c section. Then she came & was 7lbs3oz  luckily before 	1	0
Hehe yep! My son is almost 4 and I'm 37 weeks today! Exciting but nervous times! 	1	0
Welcome to the world Tillman Scott Crawford!!!!! 9 lbs 2 oz 20 1/2 inches! Born at 10:40 pm  http://instagram.com/p/tJ5OGQs1W1/ 	1	0
Woah that last tweet was meant to be a text. But Aria is here! Born at 11:27 am. And is 7 lbs 11 oz. She is so beautiful. <3 	1	0
Today is my due date but instead my little blessing is 4 days old  So thankful and blessed. 	1	0
@_TeenMom96   I just packed my hospital bag & baby's bag today & I'm 37 weeks lol 	1	0
#babybump at #38weeks!  As of today, I'm 11 days from my due date!  Can't wait to see if #BabyFish… https://instagram.com/p/0X4C_IpY1K/ 	1	0
I just know that at my appointment on Thursday they're gonna make me consultant led with only 5 days til my due date 	1	0
Vincino Ray Fountain, born on December 28th at 8:27 pm, 8lbs 13ozs of perfection 	1	0
Best Christmas gift!  Say hey to Henry!  Born 23.12.16 at 1:35am weight 7lb 7oz.… https://instagram.com/p/BOf5zR1D6cW/ 	1	0
Meet our handsome baby boy, Jayceon Dae'Sean Patty   Born @ 3:42 p.m, 8lbs 1oz 19" long. Extremely blessed 	1	0
